,Topic,Count,Name,-1
0,-1.0,36.0,-1_urban_city_mitigation_resilience,"('urban', 0.09702973245393925)"
1,,,,"('city', 0.07837093548938984)"
2,,,,"('mitigation', 0.05019603919254204)"
3,,,,"('resilience', 0.04324019580721646)"
4,,,,"('planning', 0.04324019580721646)"
5,,,,"('benefit', 0.03755905281653204)"
6,,,,"('green', 0.03755905281653204)"
7,,,,"('impact', 0.03503935145101593)"
8,,,,"('plan', 0.034186906301145424)"
9,,,,"('approach', 0.033327860578689986)"
