,Topic,Count,Name,-1
0,-1.0,45.0,-1_urban_green_city_infrastructure,"('urban', 0.09831313945206448)"
1,,,,"('green', 0.08204511470281764)"
2,,,,"('city', 0.06883672512797043)"
3,,,,"('infrastructure', 0.04046968697191297)"
4,,,,"('local', 0.03607284919557638)"
5,,,,"('health', 0.03607284919557638)"
6,,,,"('planning', 0.034785628992627826)"
7,,,,"('social', 0.03413646057038804)"
8,,,,"('development', 0.03015765445470645)"
9,,,,"('space', 0.02947955026004998)"
