,Topic,Count,Name,-1
0,-1.0,45.0,-1_city_policy_local_urban,"('city', 0.04790524151696696)"
1,,,,"('policy', 0.040717656063655086)"
2,,,,"('local', 0.03380081409075586)"
3,,,,"('urban', 0.0323655327017004)"
4,,,,"('development', 0.030910741909661626)"
5,,,,"('based', 0.027180410095689417)"
6,,,,"('disaster', 0.027180410095689417)"
7,,,,"('capacity', 0.026416920153962544)"
8,,,,"('governance', 0.026416920153962544)"
9,,,,"('social', 0.026416920153962544)"
