,Topic,Count,Name,-1
0,-1.0,26.0,-1_woman_gender_household_vulnerability,"('woman', 0.10115199920236939)"
1,,,,"('gender', 0.08616125444165684)"
2,,,,"('household', 0.055008636002609)"
3,,,,"('vulnerability', 0.04863068528562216)"
4,,,,"('impact', 0.04643877275504134)"
5,,,,"('community', 0.04643877275504134)"
6,,,,"('men', 0.044210550086078146)"
7,,,,"('capacity', 0.04308208692405663)"
8,,,,"('adaptive', 0.0419436246996717)"
9,,,,"('strategy', 0.0407948122176348)"
