,Topic,Count,Name,-1
0,-1.0,29.0,-1_risk_policy_flood_adaptive,"('risk', 0.06472518433216168)"
1,,,,"('policy', 0.04944250198200142)"
2,,,,"('flood', 0.04396734228727163)"
3,,,,"('adaptive', 0.03825104488585409)"
4,,,,"('impact', 0.035886932782739224)"
5,,,,"('system', 0.035886932782739224)"
6,,,,"('development', 0.035886932782739224)"
7,,,,"('management', 0.03468644053914827)"
8,,,,"('health', 0.03347293900029011)"
9,,,,"('capacity', 0.03347293900029011)"
