,Topic,Count,Name,-1
0,-1.0,14.0,-1_community_network_project_social,"('community', 0.049267385795144086)"
1,,,,"('network', 0.046983032263746616)"
2,,,,"('project', 0.03988381904317105)"
3,,,,"('social', 0.03742510450611118)"
4,,,,"('process', 0.0323452067518114)"
5,,,,"('also', 0.0323452067518114)"
6,,,,"('analysis', 0.0323452067518114)"
7,,,,"('policy', 0.02971332348561287)"
8,,,,"('using', 0.02971332348561287)"
9,,,,"('based', 0.02971332348561287)"
