,Topic,Count,Name,-1
0,-1.0,27.0,-1_coastal_sea_level_risk,"('coastal', 0.1251787216502803)"
1,,,,"('sea', 0.06321424798802659)"
2,,,,"('level', 0.05944404444192962)"
3,,,,"('risk', 0.05060516508644644)"
4,,,,"('rise', 0.045448824769399813)"
5,,,,"('impact', 0.03787137925198188)"
6,,,,"('future', 0.03447284460402947)"
7,,,,"('management', 0.03447284460402947)"
8,,,,"('land', 0.03214860563375428)"
9,,,,"('area', 0.03214860563375428)"
