,Topic,Count,Name,-1
0,-1.0,16.0,-1_energy_system_policy_term,"('energy', 0.05354286861640724)"
1,,,,"('system', 0.04775585055043136)"
2,,,,"('policy', 0.03963335171836888)"
3,,,,"('term', 0.03963335171836888)"
4,,,,"('mitigation', 0.037517936698813766)"
5,,,,"('strategy', 0.03536381772459758)"
6,,,,"('long', 0.03536381772459758)"
7,,,,"('risk', 0.03316796632140634)"
8,,,,"('impact', 0.03316796632140634)"
9,,,,"('increase', 0.030926847555474462)"
