,Topic,Count,Name,-1
0,-1.0,28.0,-1_policy_ecosystem_water_result,"('policy', 0.061494920250675725)"
1,,,,"('ecosystem', 0.04352256586592847)"
2,,,,"('water', 0.04045722540117259)"
3,,,,"('result', 0.03731382730000935)"
4,,,,"('management', 0.03408383674452828)"
5,,,,"('vulnerability', 0.03075665676435508)"
6,,,,"('impact', 0.03075665676435508)"
7,,,,"('system', 0.02962377044845407)"
8,,,,"('analysis', 0.02962377044845407)"
9,,,,"('measure', 0.028478026988212255)"
