,Topic,Count,Name,-1
0,-1.0,50.0,-1_urban_city_green_mitigation,"('urban', 0.05510868749985661)"
1,,,,"('city', 0.05510868749985661)"
2,,,,"('green', 0.03844151828125622)"
3,,,,"('mitigation', 0.03448478943720163)"
4,,,,"('impact', 0.032159790910682065)"
5,,,,"('area', 0.030978143236961617)"
6,,,,"('local', 0.03038226791766841)"
7,,,,"('energy', 0.028573416930466174)"
8,,,,"('environmental', 0.027963082876621012)"
9,,,,"('policy', 0.0261084894379344)"
