,Topic,Count,Name,-1
0,-1.0,24.0,-1_based_resilience_community_project,"('based', 0.04430296342515888)"
1,,,,"('resilience', 0.03956299011508269)"
2,,,,"('community', 0.03588353160161952)"
3,,,,"('project', 0.03588353160161952)"
4,,,,"('policy', 0.034630664753755425)"
5,,,,"('capacity', 0.03336360681472789)"
6,,,,"('approach', 0.032081672165950835)"
7,,,,"('governance', 0.032081672165950835)"
8,,,,"('development', 0.03078410653580471)"
9,,,,"('practice', 0.03078410653580471)"
