,Topic,Count,Name,-1
0,-1.0,30.0,-1_water_policy_management_resource,"('water', 0.11110985199193246)"
1,,,,"('policy', 0.04661416184896143)"
2,,,,"('management', 0.040706192131104844)"
3,,,,"('resource', 0.03867386088131328)"
4,,,,"('approach', 0.037644720480604826)"
5,,,,"('challenge', 0.03555895565253713)"
6,,,,"('governance', 0.03450165012287828)"
7,,,,"('impact', 0.031267380930794626)"
8,,,,"('system', 0.031267380930794626)"
9,,,,"('based', 0.03016702078799146)"
