,Topic,Count,Name,-1
0,-1.0,15.0,-1_policy_vulnerability_development_local,"('policy', 0.05174902060877496)"
1,,,,"('vulnerability', 0.0454066993111154)"
2,,,,"('development', 0.04044386915238788)"
3,,,,"('local', 0.04044386915238788)"
4,,,,"('drought', 0.03874501347537148)"
5,,,,"('community', 0.037021801481217476)"
6,,,,"('social', 0.037021801481217476)"
7,,,,"('impact', 0.037021801481217476)"
8,,,,"('environmental', 0.02985327963806058)"
9,,,,"('risk', 0.02985327963806058)"
