,Topic,Count,Name,-1
0,-1.0,78.0,-1_policy_local_decision_based,"('policy', 0.04634137080050478)"
1,,,,"('local', 0.03712393478394685)"
2,,,,"('decision', 0.033139474656666876)"
3,,,,"('based', 0.030861806925259836)"
4,,,,"('social', 0.03040028845385881)"
5,,,,"('impact', 0.03040028845385881)"
6,,,,"('community', 0.029470962474524423)"
7,,,,"('process', 0.028060618520804347)"
8,,,,"('risk', 0.026629540978821163)"
9,,,,"('approach', 0.026629540978821163)"
