,Topic,Count,Name,-1
0,-1.0,74.0,-1_local_community_policy_country,"('local', 0.04094284389819978)"
1,,,,"('community', 0.03851724679419022)"
2,,,,"('policy', 0.035623678374598115)"
3,,,,"('country', 0.032223834698867665)"
4,,,,"('based', 0.030482875091345805)"
5,,,,"('government', 0.02826425880973319)"
6,,,,"('impact', 0.02781451844028101)"
7,,,,"('level', 0.026452527378797913)"
8,,,,"('health', 0.02460500163830072)"
9,,,,"('rural', 0.02319386303148043)"
