,Topic,Count,Name,-1
0,-1.0,64.0,-1_social_policy_risk_community,"('social', 0.04867256755369555)"
1,,,,"('policy', 0.04867256755369555)"
2,,,,"('risk', 0.038105173962572035)"
3,,,,"('community', 0.03531602453486779)"
4,,,,"('gender', 0.03531602453486779)"
5,,,,"('health', 0.033609186692510305)"
6,,,,"('decision', 0.029518377360171686)"
7,,,,"('local', 0.028920523610259367)"
8,,,,"('impact', 0.027104858892945137)"
9,,,,"('approach', 0.027104858892945137)"
