,Topic,Count,Name,-1
0,-1.0,14.0,-1_policy_community_mainstreaming_project,"('policy', 0.09439419827925)"
1,,,,"('community', 0.05234771524388783)"
2,,,,"('mainstreaming', 0.03715009124911718)"
3,,,,"('project', 0.03715009124911718)"
4,,,,"('framework', 0.03715009124911718)"
5,,,,"('vulnerability', 0.03442674300760994)"
6,,,,"('developed', 0.03442674300760994)"
7,,,,"('different', 0.03163511600745246)"
8,,,,"('analysis', 0.03163511600745246)"
9,,,,"('planning', 0.03163511600745246)"
