,Topic,Count,Name,-1
0,-1.0,31.0,-1_urban_city_planning_resilience,"('urban', 0.12303136614977807)"
1,,,,"('city', 0.07437813764003948)"
2,,,,"('planning', 0.05515145946638495)"
3,,,,"('resilience', 0.038387460066756314)"
4,,,,"('impact', 0.037330066442994046)"
5,,,,"('development', 0.03626306293475777)"
6,,,,"('risk', 0.03518608805395499)"
7,,,,"('policy', 0.03518608805395499)"
8,,,,"('local', 0.03077019671890426)"
9,,,,"('area', 0.03077019671890426)"
