,Topic,Count,Name,-1
0,-1.0,33.0,-1_forest_management_policy_knowledge,"('forest', 0.12714771819478202)"
1,,,,"('management', 0.08596238388899825)"
2,,,,"('policy', 0.050665436644491656)"
3,,,,"('knowledge', 0.050665436644491656)"
4,,,,"('impact', 0.04192215013442255)"
5,,,,"('decision', 0.04192215013442255)"
6,,,,"('risk', 0.03574173306095372)"
7,,,,"('adaptive', 0.03467931804110764)"
8,,,,"('vulnerability', 0.031429324379161204)"
9,,,,"('uncertainty', 0.03032358118115212)"
