,Topic,Count,Name,-1
0,-1.0,34.0,-1_local_community_policy_based,"('local', 0.05782483284986526)"
1,,,,"('community', 0.05065261900590335)"
2,,,,"('policy', 0.04014744913133246)"
3,,,,"('based', 0.03914851359684563)"
4,,,,"('approach', 0.0350667062415548)"
5,,,,"('risk', 0.03402317392189267)"
6,,,,"('need', 0.032969701189737056)"
7,,,,"('practice', 0.032969701189737056)"
8,,,,"('plan', 0.032969701189737056)"
9,,,,"('level', 0.029745435890234692)"
