,Topic,Count,Name,-1
0,-1.0,12.0,-1_food_system_community_local,"('food', 0.1093781542431293)"
1,,,,"('system', 0.06529568219765768)"
2,,,,"('community', 0.05353076622942519)"
3,,,,"('local', 0.043389657294509665)"
4,,,,"('strategy', 0.040729127089366206)"
5,,,,"('social', 0.040729127089366206)"
6,,,,"('development', 0.040729127089366206)"
7,,,,"('security', 0.040729127089366206)"
8,,,,"('approach', 0.03237478100616648)"
9,,,,"('industrial', 0.02944373430882892)"
