,Topic,Count,Name,-1
0,-1.0,43.0,-1_drought_farmer_household_livelihood,"('drought', 0.06649966584890263)"
1,,,,"('farmer', 0.0551553514665213)"
2,,,,"('household', 0.044884268848631156)"
3,,,,"('livelihood', 0.039438431130709044)"
4,,,,"('strategy', 0.03874065148313184)"
5,,,,"('community', 0.03662247999805027)"
6,,,,"('water', 0.03590780882083949)"
7,,,,"('impact', 0.03226470598065711)"
8,,,,"('rainfall', 0.030772454644157565)"
9,,,,"('rural', 0.029258378041914685)"
