,Topic,Count,Name,-1
0,-1.0,15.0,-1_policy_local_project_community,"('policy', 0.06953562610838059)"
1,,,,"('local', 0.05755357178890111)"
2,,,,"('project', 0.05212229758494673)"
3,,,,"('community', 0.04838507268977333)"
4,,,,"('mainstreaming', 0.0364979304112993)"
5,,,,"('level', 0.0364979304112993)"
6,,,,"('cost', 0.034398927365690175)"
7,,,,"('action', 0.034398927365690175)"
8,,,,"('capacity', 0.03007650611281157)"
9,,,,"('implementation', 0.03007650611281157)"
