,Topic,Count,Name,-1
0,-1.0,13.0,-1_governance_policy_security_global,"('governance', 0.04821318810233788)"
1,,,,"('policy', 0.0462117094037007)"
2,,,,"('security', 0.044179909222326494)"
3,,,,"('global', 0.035709363365819896)"
4,,,,"('challenge', 0.033493307750299135)"
5,,,,"('mainstreaming', 0.031231437924146507)"
6,,,,"('local', 0.031231437924146507)"
7,,,,"('indicator', 0.028919522524196897)"
8,,,,"('msps', 0.028919522524196897)"
9,,,,"('justice', 0.028919522524196897)"
