,Topic,Count,Name,-1
0,-1.0,26.0,-1_water_management_governance_policy,"('water', 0.132718785298421)"
1,,,,"('management', 0.051019788949008445)"
2,,,,"('governance', 0.04305918055891729)"
3,,,,"('policy', 0.038281710875446)"
4,,,,"('institutional', 0.03582017225656584)"
5,,,,"('challenge', 0.033304439105121666)"
6,,,,"('approach', 0.03072926040883092)"
7,,,,"('resilience', 0.028088273902569304)"
8,,,,"('resource', 0.028088273902569304)"
9,,,,"('country', 0.026740717171037882)"
