,Topic,Count,Name,-1
0,-1.0,55.0,-1_country_policy_impact_risk,"('country', 0.049112278524248335)"
1,,,,"('policy', 0.04762732159251653)"
2,,,,"('impact', 0.035642034725361406)"
3,,,,"('risk', 0.03174104671943484)"
4,,,,"('action', 0.02944621026992079)"
5,,,,"('development', 0.02886432977455015)"
6,,,,"('level', 0.02827901731326477)"
7,,,,"('capacity', 0.0276901838958806)"
8,,,,"('approach', 0.026501574423536095)"
9,,,,"('based', 0.02590159539710787)"
