,Topic,Count,Name,-1
0,-1.0,20.0,-1_water_management_system_resource,"('water', 0.12412398323062966)"
1,,,,"('management', 0.08197805349166591)"
2,,,,"('system', 0.04413016167669926)"
3,,,,"('resource', 0.04246367306312387)"
4,,,,"('challenge', 0.040775082260390304)"
5,,,,"('decision', 0.040775082260390304)"
6,,,,"('policy', 0.040775082260390304)"
7,,,,"('uncertainty', 0.03732672182342725)"
8,,,,"('basin', 0.03732672182342725)"
9,,,,"('impact', 0.035564162982340795)"
