,Topic,Count,Name,-1
0,-1.0,20.0,-1_energy_model_based_policy,"('energy', 0.042196413378751824)"
1,,,,"('model', 0.040799104113802956)"
2,,,,"('based', 0.03795604722913975)"
3,,,,"('policy', 0.03795604722913975)"
4,,,,"('future', 0.036508758412280434)"
5,,,,"('measure', 0.03355821553400017)"
6,,,,"('effect', 0.03052595593330339)"
7,,,,"('result', 0.03052595593330339)"
8,,,,"('environment', 0.02897603515838961)"
9,,,,"('cost', 0.02897603515838961)"
