,Topic,Count,Name,-1
0,-1.0,36.0,-1_local_policy_community_knowledge,"('local', 0.06496635809164364)"
1,,,,"('policy', 0.055591091144153906)"
2,,,,"('community', 0.054709803136847035)"
3,,,,"('knowledge', 0.0502220020761511)"
4,,,,"('process', 0.03781062477940676)"
5,,,,"('level', 0.03578665242262785)"
6,,,,"('practice', 0.03268136293998411)"
7,,,,"('social', 0.03268136293998411)"
8,,,,"('planning', 0.03268136293998411)"
9,,,,"('risk', 0.031626323310237944)"
