,Topic,Count,Name,-1
0,-1.0,24.0,-1_policy_impact_risk_benefit,"('policy', 0.04860498893075222)"
1,,,,"('impact', 0.04391449833904376)"
2,,,,"('risk', 0.037800880596389745)"
3,,,,"('benefit', 0.033977004505162514)"
4,,,,"('result', 0.03267286588866793)"
5,,,,"('based', 0.03267286588866793)"
6,,,,"('economic', 0.03135274163616085)"
7,,,,"('energy', 0.030015778804449302)"
8,,,,"('building', 0.028661029528679532)"
9,,,,"('analysis', 0.028661029528679532)"
