,Topic,Count,Name,-1
0,-1.0,15.0,-1_risk_flood_urban_measure,"('risk', 0.08291284619406855)"
1,,,,"('flood', 0.07832719807858199)"
2,,,,"('urban', 0.06878722925321959)"
3,,,,"('measure', 0.042103982991669404)"
4,,,,"('city', 0.040130780063818136)"
5,,,,"('result', 0.040130780063818136)"
6,,,,"('development', 0.03812537470381943)"
7,,,,"('area', 0.03812537470381943)"
8,,,,"('flooding', 0.03812537470381943)"
9,,,,"('level', 0.03812537470381943)"
