,Topic,Count,Name,-1
0,-1.0,58.0,-1_forest_management_ecosystem_policy,"('forest', 0.12107483670205908)"
1,,,,"('management', 0.07314893839637654)"
2,,,,"('ecosystem', 0.05147502505478505)"
3,,,,"('policy', 0.050979002077649056)"
4,,,,"('knowledge', 0.03739548030087382)"
5,,,,"('ecological', 0.03572867359184096)"
6,,,,"('risk', 0.03403716213117408)"
7,,,,"('impact', 0.031740644003579455)"
8,,,,"('system', 0.03115872394512821)"
9,,,,"('decision', 0.029985021003203053)"
