,Topic,Count,Name,-1
0,-1.0,54.0,-1_risk_policy_management_system,"('risk', 0.05424465532376499)"
1,,,,"('policy', 0.041319471283991646)"
2,,,,"('management', 0.038826345982456996)"
3,,,,"('system', 0.03628046417066454)"
4,,,,"('approach', 0.034986280521702356)"
5,,,,"('challenge', 0.03433359083634445)"
6,,,,"('impact', 0.03235202633553928)"
7,,,,"('development', 0.030333060449959186)"
8,,,,"('adaptive', 0.02965122885286651)"
9,,,,"('strategy', 0.026876154484916065)"
