,Topic,Count,Name,-1
0,-1.0,53.0,-1_policy_urban_new_city,"('policy', 0.05371177269389255)"
1,,,,"('urban', 0.04287661337975896)"
2,,,,"('new', 0.04224819889674513)"
3,,,,"('city', 0.041616658053648635)"
4,,,,"('development', 0.037758156028721256)"
5,,,,"('governance', 0.03376930500289906)"
6,,,,"('planning', 0.029630110945055847)"
7,,,,"('in', 0.02821255593008035)"
8,,,,"('field', 0.02821255593008035)"
9,,,,"('practice', 0.02604665791791463)"
