,Topic,Count,Name,-1
0,-1.0,71.0,-1_coastal_level_sea_risk,"('coastal', 0.10263075419943753)"
1,,,,"('level', 0.05701511232249759)"
2,,,,"('sea', 0.05522761076775376)"
3,,,,"('risk', 0.04898192012972983)"
4,,,,"('rise', 0.04361949421415384)"
5,,,,"('impact', 0.0400520715371375)"
6,,,,"('planning', 0.03301067486306546)"
7,,,,"('flooding', 0.032152581646520795)"
8,,,,"('area', 0.03172093823130352)"
9,,,,"('future', 0.030852308332444105)"
