,Topic,Count,Name,-1
0,-1.0,56.0,-1_community_local_environmental_policy,"('community', 0.059638254219022815)"
1,,,,"('local', 0.054046293334323495)"
2,,,,"('environmental', 0.03398640831256593)"
3,,,,"('policy', 0.03276938338479031)"
4,,,,"('social', 0.02903219814501516)"
5,,,,"('approach', 0.028395791441179992)"
6,,,,"('action', 0.027110398534792326)"
7,,,,"('capacity', 0.026461165313896452)"
8,,,,"('impact', 0.0258073971581211)"
9,,,,"('livelihood', 0.0258073971581211)"
