,Topic,Count,Name,-1
0,-1.0,15.0,-1_urban_heat_effect_risk,"('urban', 0.12422117085276631)"
1,,,,"('heat', 0.08349586151851499)"
2,,,,"('effect', 0.05479213738088164)"
3,,,,"('risk', 0.05293325332582361)"
4,,,,"('area', 0.0472074592119816)"
5,,,,"('city', 0.03917241919452904)"
6,,,,"('island', 0.03917241919452904)"
7,,,,"('temperature', 0.03494961007225287)"
8,,,,"('level', 0.03494961007225287)"
9,,,,"('health', 0.03494961007225287)"
