,Topic,Count,Name,-1
0,-1.0,12.0,-1_fire_forest_thinning_drought,"('fire', 0.10483277419098204)"
1,,,,"('forest', 0.07853400333761243)"
2,,,,"('thinning', 0.056694549885212844)"
3,,,,"('drought', 0.055226049834641376)"
4,,,,"('treatment', 0.053742950106017796)"
5,,,,"('tree', 0.05224471609021205)"
6,,,,"('growth', 0.04765323935941024)"
7,,,,"('effect', 0.04765323935941024)"
8,,,,"('large', 0.04127875733001572)"
9,,,,"('management', 0.04127875733001572)"
