,Topic,Count,Name,-1
0,-1.0,42.0,-1_green_urban_water_environmental,"('green', 0.06938724043997987)"
1,,,,"('urban', 0.058063532953642145)"
2,,,,"('water', 0.05428242716775953)"
3,,,,"('environmental', 0.03428167119050336)"
4,,,,"('infrastructure', 0.03299728323886653)"
5,,,,"('area', 0.03299728323886653)"
6,,,,"('city', 0.03169749429708929)"
7,,,,"('park', 0.02971715902799378)"
8,,,,"('impact', 0.028375170618310092)"
9,,,,"('ecosystem', 0.027014565681641362)"
