,Topic,Count,Name,-1
0,-1.0,44.0,-1_urban_city_planning_capacity,"('urban', 0.09201192848374203)"
1,,,,"('city', 0.07379101487925527)"
2,,,,"('planning', 0.05668951349138535)"
3,,,,"('capacity', 0.03511541844614947)"
4,,,,"('local', 0.034353892487994725)"
5,,,,"('risk', 0.034353892487994725)"
6,,,,"('policy', 0.032037218831520754)"
7,,,,"('based', 0.031253758410178516)"
8,,,,"('development', 0.030464386509395078)"
9,,,,"('governance', 0.030464386509395078)"
