,Topic,Count,Name,-1
0,-1.0,45.0,-1_policy_three_risk_development,"('policy', 0.0599058841459388)"
1,,,,"('three', 0.0527941367594527)"
2,,,,"('risk', 0.04670561873119779)"
3,,,,"('development', 0.03738702568289517)"
4,,,,"('framework', 0.03360259631489604)"
5,,,,"('stakeholder', 0.0320520216404381)"
6,,,,"('approach', 0.028880539062587925)"
7,,,,"('impact', 0.028071865703556353)"
8,,,,"('analysis', 0.028071865703556353)"
9,,,,"('sector', 0.02725642188456405)"
