,Topic,Count,Name,-1
0,-1.0,58.0,-1_drought_farmer_household_community,"('drought', 0.058965669575373345)"
1,,,,"('farmer', 0.04644605537817588)"
2,,,,"('household', 0.039237545564951196)"
3,,,,"('community', 0.03673854164596569)"
4,,,,"('livelihood', 0.03521307758885156)"
5,,,,"('strategy', 0.03418458368121644)"
6,,,,"('impact', 0.03366675070461459)"
7,,,,"('policy', 0.03262367810617061)"
8,,,,"('water', 0.03157039518176166)"
9,,,,"('rainfall', 0.02943143627074337)"
