,Topic,Count,Name,-1
0,-1.0,53.0,-1_policy_community_vulnerability_local,"('policy', 0.06814578178161283)"
1,,,,"('community', 0.05403968612669636)"
2,,,,"('vulnerability', 0.041047619896225566)"
3,,,,"('local', 0.03298046705829543)"
4,,,,"('development', 0.03298046705829543)"
5,,,,"('social', 0.027986721280004102)"
6,,,,"('project', 0.027986721280004102)"
7,,,,"('context', 0.027252610289053614)"
8,,,,"('impact', 0.026512811072467484)"
9,,,,"('country', 0.026512811072467484)"
