,Topic,Count,Name,-1
0,-1.0,27.0,-1_coastal_local_community_management,"('coastal', 0.13032386152085929)"
1,,,,"('local', 0.055205102747670966)"
2,,,,"('community', 0.05187698062855187)"
3,,,,"('management', 0.050750410872650406)"
4,,,,"('approach', 0.048469960668718864)"
5,,,,"('policy', 0.03893801401050243)"
6,,,,"('government', 0.03643686072617431)"
7,,,,"('planning', 0.03516584072573399)"
8,,,,"('value', 0.033880358837256284)"
9,,,,"('framework', 0.032579716175803464)"
