,Topic,Count,Name,-1
0,-1.0,32.0,-1_coastal_impact_community_local,"('coastal', 0.060449206749784073)"
1,,,,"('impact', 0.045337367604482814)"
2,,,,"('community', 0.04055883695742087)"
3,,,,"('local', 0.03558792146925433)"
4,,,,"('policy', 0.03456776784478922)"
5,,,,"('planning', 0.03456776784478922)"
6,,,,"('social', 0.032498895075164055)"
7,,,,"('level', 0.03144941318903567)"
8,,,,"('disaster', 0.029318208663123763)"
9,,,,"('sea', 0.028235510698282548)"
