,Topic,Count,Name,-1
0,-1.0,45.0,-1_urban_city_heat_green,"('urban', 0.11734208290319442)"
1,,,,"('city', 0.056944155442603436)"
2,,,,"('heat', 0.04322601370623002)"
3,,,,"('green', 0.04322601370623002)"
4,,,,"('effect', 0.04124290508403623)"
5,,,,"('area', 0.040574864531676025)"
6,,,,"('thermal', 0.038548675163593546)"
7,,,,"('design', 0.0350929874676283)"
8,,,,"('temperature', 0.0350929874676283)"
9,,,,"('result', 0.03368089488425446)"
