,Topic,Count,Name,-1
0,-1.0,67.0,-1_policy_development_level_risk,"('policy', 0.07022070794425077)"
1,,,,"('development', 0.038328917491930875)"
2,,,,"('level', 0.035341078355297234)"
3,,,,"('risk', 0.03432758057455347)"
4,,,,"('local', 0.033304763575280665)"
5,,,,"('vulnerability', 0.031229688770815785)"
6,,,,"('sector', 0.03070449144160883)"
7,,,,"('country', 0.030176612980170277)"
8,,,,"('national', 0.029112574080955078)"
9,,,,"('capacity', 0.027494843398186638)"
