,Topic,Count,Name,-1
0,-1.0,27.0,-1_community_local_ecosystem_based,"('community', 0.060802274145777734)"
1,,,,"('local', 0.05299774679779063)"
2,,,,"('ecosystem', 0.04595875814117657)"
3,,,,"('based', 0.04474961875151465)"
4,,,,"('service', 0.04474961875151465)"
5,,,,"('social', 0.04229727508789832)"
6,,,,"('resilience', 0.03060039033031221)"
7,,,,"('risk', 0.02922068991437341)"
8,,,,"('impact', 0.02922068991437341)"
9,,,,"('understanding', 0.02922068991437341)"
