,Topic,Count,Name,-1
0,-1.0,16.0,-1_agreement_paris_global_international,"('agreement', 0.12075967818478502)"
1,,,,"('paris', 0.10880538404666897)"
2,,,,"('global', 0.07690899358441898)"
3,,,,"('international', 0.0520076571556347)"
4,,,,"('policy', 0.048592679372798625)"
5,,,,"('degree', 0.041494276430938906)"
6,,,,"('justice', 0.041494276430938906)"
7,,,,"('goal', 0.041494276430938906)"
8,,,,"('country', 0.03779114191880387)"
9,,,,"('national', 0.033968193606038345)"
