,Topic,Count,Name,-1
0,-1.0,25.0,-1_urban_city_planning_policy,"('urban', 0.10688639334641697)"
1,,,,"('city', 0.05974953179165996)"
2,,,,"('planning', 0.055078920071173605)"
3,,,,"('policy', 0.05388830009508047)"
4,,,,"('area', 0.04778329582904959)"
5,,,,"('mitigation', 0.040075326078133654)"
6,,,,"('based', 0.036035380275314076)"
7,,,,"('approach', 0.036035380275314076)"
8,,,,"('strategy', 0.036035380275314076)"
9,,,,"('plan', 0.03184775587390172)"
