,Topic,Count,Name,-1
0,-1.0,18.0,-1_environmental_social_policy_benefit,"('environmental', 0.05422335506669594)"
1,,,,"('social', 0.05238229040765481)"
2,,,,"('policy', 0.04671190243124409)"
3,,,,"('benefit', 0.044768444667501975)"
4,,,,"('based', 0.038755985532532275)"
5,,,,"('adaptive', 0.038755985532532275)"
6,,,,"('impact', 0.03668453275453551)"
7,,,,"('sustainability', 0.03668453275453551)"
8,,,,"('green', 0.03668453275453551)"
9,,,,"('nature', 0.03457543574012401)"
