,Topic,Count,Name,-1
0,-1.0,35.0,-1_building_energy_design_thermal,"('building', 0.08878602320926872)"
1,,,,"('energy', 0.060202650139064125)"
2,,,,"('design', 0.05635833817690535)"
3,,,,"('thermal', 0.04917849105834805)"
4,,,,"('system', 0.04917849105834805)"
5,,,,"('facade', 0.04917849105834805)"
6,,,,"('performance', 0.0380927087576123)"
7,,,,"('adaptive', 0.0353873959800289)"
8,,,,"('based', 0.033547522139127116)"
9,,,,"('result', 0.032615939138075305)"
