,Topic,Count,Name,-1
0,-1.0,14.0,-1_policy_local_ecosystem_approach,"('policy', 0.0672037860736983)"
1,,,,"('local', 0.06505599318666655)"
2,,,,"('ecosystem', 0.05151793051308144)"
3,,,,"('approach', 0.04671451502702941)"
4,,,,"('based', 0.04671451502702941)"
5,,,,"('municipality', 0.04671451502702941)"
6,,,,"('planning', 0.04173362663453865)"
7,,,,"('mainstreaming', 0.04173362663453865)"
8,,,,"('governance', 0.039168206225289166)"
9,,,,"('action', 0.039168206225289166)"
