,Topic,Count,Name,-1
0,-1.0,71.0,-1_policy_environmental_indigenous_knowledge,"('policy', 0.05891455775951367)"
1,,,,"('environmental', 0.04597972095272417)"
2,,,,"('indigenous', 0.04507351856083316)"
3,,,,"('knowledge', 0.04416105755965224)"
4,,,,"('community', 0.037099520121499925)"
5,,,,"('process', 0.03112757501048452)"
6,,,,"('actor', 0.02587650557641122)"
7,,,,"('approach', 0.02533522034695708)"
8,,,,"('social', 0.024790691554058896)"
9,,,,"('local', 0.02369154431782733)"
