,Topic,Count,Name,-1
0,-1.0,46.0,-1_water_management_policy_governance,"('water', 0.12921335900469352)"
1,,,,"('management', 0.06450195759143368)"
2,,,,"('policy', 0.03931625433524925)"
3,,,,"('governance', 0.037888777020429844)"
4,,,,"('challenge', 0.036443895798248936)"
5,,,,"('resource', 0.03424198198005745)"
6,,,,"('system', 0.03349829090379585)"
7,,,,"('approach', 0.03274951374622888)"
8,,,,"('institutional', 0.028141141302747603)"
9,,,,"('decision', 0.02735209097386928)"
