,Topic,Count,Name,-1
0,-1.0,48.0,-1_policy_local_resilience_community,"('policy', 0.05409054791692731)"
1,,,,"('local', 0.04496527255399145)"
2,,,,"('resilience', 0.02992200169519816)"
3,,,,"('community', 0.02788891773450059)"
4,,,,"('action', 0.02720174167057107)"
5,,,,"('approach', 0.02650957768494596)"
6,,,,"('practice', 0.025109624668522203)"
7,,,,"('level', 0.024401476756687558)"
8,,,,"('governance', 0.023687620754554183)"
9,,,,"('mainstreaming', 0.022967843255118116)"
