,Topic,Count,Name,-1
0,-1.0,12.0,-1_gender_woman_policy_vulnerability,"('gender', 0.10162741216645006)"
1,,,,"('woman', 0.09387892855246459)"
2,,,,"('policy', 0.04670210806258423)"
3,,,,"('vulnerability', 0.04670210806258423)"
4,,,,"('narrative', 0.04405809810342767)"
5,,,,"('risk', 0.04405809810342767)"
6,,,,"('people', 0.041359288256436054)"
7,,,,"('impact', 0.041359288256436054)"
8,,,,"('indigenous', 0.03860101616141409)"
9,,,,"('process', 0.03577776830863161)"
