,Topic,Count,Name,-1
0,-1.0,18.0,-1_approach_community_people_based,"('approach', 0.04481423739443294)"
1,,,,"('community', 0.04141057853962298)"
2,,,,"('people', 0.03612333270010745)"
3,,,,"('based', 0.0343065627826174)"
4,,,,"('strategy', 0.032459605668384794)"
5,,,,"('indigenous', 0.030580272056161734)"
6,,,,"('learning', 0.030580272056161734)"
7,,,,"('education', 0.030580272056161734)"
8,,,,"('sustainable', 0.030580272056161734)"
9,,,,"('social', 0.028666034852916914)"
