,Topic,Count,Name,-1
0,-1.0,20.0,-1_water_management_policy_impact,"('water', 0.11628715531139694)"
1,,,,"('management', 0.07827298066194423)"
2,,,,"('policy', 0.05426404469833602)"
3,,,,"('impact', 0.04763556478499621)"
4,,,,"('river', 0.04244541377958666)"
5,,,,"('basin', 0.04244541377958666)"
6,,,,"('local', 0.03886478303312983)"
7,,,,"('approach', 0.03886478303312983)"
8,,,,"('case', 0.03703412356008479)"
9,,,,"('level', 0.033283363368759915)"
